EarTag,LabID,Experiment Started,Group/Cage,O2 Calibration Date,CO2 Calibration Date,Subject Mass [g],Reference Settle Time [s],Reference Measure Time [s],Cage Settle Time [s],Cage Measure Time [s],Reference Method,Heat Calculation Method,INTERVAL [#],CHAN,DATE.TIME,VO2 [ml/kg/hr],O2IN [%],O2OUT [%],DO2,ACCO2 [l],VCO2 [ml/kg/hr],CO2IN [%],CO2OUT [%],DCO2,ACCCO2 [l],RER,HEAT [kcal/hr],FLOW [lpm],STATUS1,FEED1 [g],FEED1.ACC [g],DRINK1 [ml],DRINK1.ACC [ml],XTOT [counts],XAMB [counts],ZTOT [counts]
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,15,107,02.09.2010 00:10:52 ,2513,20.89,20.55,0.34,0.9,2556,0.04,0.387,0.347,0.9,1.017,0.4,0.4,STABLE,0.25,4.55,0.44,4.82,976,415,49
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,16,107,02.09.2010 00:50:52 ,2678,20.89,20.52,0.36,0.9,2734,0.041,0.411,0.371,1,1.021,0.4,0.4,STABLE,0.24,4.79,0.06,4.88,706,250,7
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,17,107,02.09.2010 01:30:52 ,2376,20.89,20.57,0.32,1,2353,0.041,0.36,0.319,1,0.99,0.4,0.4,STABLE,0,4.79,0,4.88,167,19,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,18,107,02.09.2010 02:10:52 ,2558,20.89,20.54,0.35,1.1,2608,0.041,0.394,0.354,1.1,1.02,0.4,0.4,STABLE,0,4.79,0,4.88,72,21,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,19,107,02.09.2010 02:50:52 ,3167,20.89,20.45,0.43,1.1,3336,0.041,0.493,0.452,1.1,1.053,0.5,0.4,DYNAMIC,0.13,4.92,0.14,5.02,623,203,45
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,20,107,02.09.2010 03:30:52 ,3613,20.89,20.39,0.49,1.2,3766,0.041,0.551,0.511,1.2,1.042,0.6,0.4,STABLE,0.33,5.25,0.36,5.38,1458,578,78
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,21,107,02.09.2010 04:10:52 ,3405,20.89,20.42,0.47,1.3,3551,0.041,0.522,0.481,1.3,1.043,0.6,0.4,STABLE,0.68,5.93,0.46,5.84,1617,704,92
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,22,107,02.09.2010 04:50:52 ,3426,20.89,20.42,0.47,1.3,3486,0.041,0.514,0.473,1.4,1.018,0.6,0.4,STABLE,0.06,5.99,0.14,5.98,1468,558,47
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,23,107,02.09.2010 05:30:52 ,3129,20.89,20.46,0.43,1.4,3242,0.042,0.481,0.44,1.4,1.036,0.5,0.4,DYNAMIC,0,5.99,0,5.98,260,105,12
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,24,107,02.09.2010 06:10:52 ,2500,20.89,20.55,0.34,1.5,2601,0.042,0.394,0.353,1.5,1.04,0.4,0.4,STABLE,0.03,6.02,0,5.98,477,142,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,25,107,02.09.2010 06:50:52 ,3050,20.89,20.47,0.42,1.5,3110,0.043,0.465,0.422,1.6,1.02,0.5,0.4,STABLE,0.13,6.15,0.04,6.02,886,253,38
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,26,107,02.09.2010 07:30:52 ,2153,20.89,20.6,0.29,1.6,2196,0.043,0.341,0.298,1.6,1.02,0.4,0.4,STABLE,0.01,6.16,0.16,6.18,392,172,32
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,27,107,02.09.2010 08:10:52 ,2111,20.89,20.6,0.29,1.6,2088,0.043,0.326,0.283,1.7,0.989,0.3,0.4,STABLE,0,6.16,0,6.18,114,46,2
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,28,107,02.09.2010 08:50:52 ,2774,20.89,20.51,0.38,1.7,2771,0.042,0.418,0.376,1.7,0.999,0.5,0.4,STABLE,0.11,6.27,0.02,6.2,383,153,14
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,29,107,02.09.2010 09:30:52 ,2059,20.89,20.61,0.28,1.7,2075,0.041,0.323,0.281,1.8,1.008,0.3,0.4,STABLE,0,6.27,0.04,6.24,923,335,55
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,30,107,02.09.2010 10:10:52 ,2239,20.89,20.59,0.3,1.8,2237,0.04,0.344,0.303,1.8,0.999,0.4,0.4,STABLE,0,6.27,0,6.24,195,56,4
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,31,107,02.09.2010 10:50:52 ,2128,20.89,20.6,0.29,1.8,2009,0.04,0.313,0.273,1.9,0.944,0.3,0.4,STABLE,0,6.27,0,6.24,63,11,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,32,107,02.09.2010 11:30:52 ,2166,20.89,20.6,0.29,1.9,2106,0.04,0.326,0.286,1.9,0.972,0.4,0.4,STABLE,0,6.27,0.02,6.26,307,39,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,33,107,02.09.2010 12:10:52 ,2069,20.89,20.61,0.28,1.9,1899,0.04,0.297,0.258,1.9,0.918,0.3,0.4,STABLE,0,6.27,0,6.26,84,13,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,34,107,02.09.2010 12:50:52 ,2778,20.89,20.52,0.37,2,2592,0.04,0.392,0.352,2,0.933,0.4,0.4,DYNAMIC,0.12,6.39,0.02,6.28,945,318,23
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,35,107,02.09.2010 13:30:52 ,1770,20.89,20.65,0.24,2,1734,0.04,0.276,0.235,2,0.979,0.3,0.4,STABLE,-0.02,6.37,0,6.28,1077,394,62
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,36,107,02.09.2010 14:10:52 ,2142,20.89,20.61,0.28,2.1,1837,0.04,0.29,0.249,2.1,0.858,0.3,0.4,STABLE,0,6.37,0.02,6.3,32,10,0
RHO-2886,24-R,01.09.2010 14:32:37,107,19.09.2019 09:12:57,19.09.2019 09:12:57,32.51,90,30,90,30,EVRYNN=4,STD_0,37,107,02.09.2010 14:50:52 ,2630,20.89,20.53,0.35,2.1,2524,0.04,0.383,0.342,2.1,0.96,0.4,0.4,STABLE,0.27,6.64,0.04,6.34,1173,401,33
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,1,108,01.09.2010 14:52:52 ,2568,20.89,20.6,0.29,0,2138,0.04,0.293,0.253,0,0.833,0.4,0.4,STABLE,-0.05,-0.05,0,0,657,252,128
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,2,108,01.09.2010 15:32:52 ,2213,20.89,20.63,0.25,0,1893,0.04,0.263,0.224,0,0.856,0.3,0.4,STABLE,0.11,0.06,0,0,1477,782,817
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,3,108,01.09.2010 16:12:52 ,1894,20.89,20.67,0.22,0.1,1598,0.039,0.228,0.189,0.1,0.844,0.3,0.4,STABLE,0.01,0.07,0,0,989,333,693
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,4,108,01.09.2010 16:52:52 ,2056,20.89,20.65,0.23,0.1,1711,0.039,0.241,0.202,0.1,0.832,0.3,0.4,STABLE,-0.05,0.02,0,0,687,190,505
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,5,108,01.09.2010 17:32:52 ,2421,20.89,20.61,0.28,0.2,2195,0.039,0.299,0.26,0.1,0.907,0.3,0.4,STABLE,0.22,0.24,0,0,1863,798,526
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,6,108,01.09.2010 18:12:52 ,2202,20.89,20.63,0.25,0.2,1942,0.039,0.269,0.23,0.2,0.882,0.3,0.4,STABLE,0,0.24,0,0,215,63,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,7,108,01.09.2010 18:52:52 ,2480,20.89,20.6,0.29,0.3,2263,0.039,0.307,0.268,0.2,0.912,0.3,0.4,DYNAMIC,0.08,0.32,0,0,467,192,130
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,8,108,01.09.2010 19:32:52 ,3522,20.89,20.47,0.42,0.3,3473,0.04,0.45,0.41,0.3,0.986,0.5,0.4,STABLE,0.32,0.64,0.16,0.16,1480,448,186
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,9,108,01.09.2010 20:12:52 ,3444,20.89,20.48,0.41,0.4,3365,0.04,0.437,0.398,0.3,0.977,0.5,0.4,STABLE,0.25,0.89,0.1,0.26,3167,1715,1366
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,10,108,01.09.2010 20:52:52 ,2675,20.89,20.58,0.31,0.4,2462,0.04,0.331,0.291,0.4,0.92,0.4,0.4,DYNAMIC,0.15,1.04,0.06,0.32,2401,1212,1290
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,11,108,01.09.2010 21:32:52 ,2971,20.89,20.54,0.35,0.5,2831,0.04,0.375,0.335,0.4,0.953,0.4,0.4,STABLE,0.18,1.22,0.2,0.52,1494,741,622
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,12,108,01.09.2010 22:12:52 ,2674,20.89,20.57,0.31,0.5,2578,0.04,0.345,0.305,0.5,0.964,0.4,0.4,STABLE,0.27,1.49,0.28,0.8,1128,395,255
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,13,108,01.09.2010 22:52:52 ,2671,20.89,20.58,0.31,0.6,2543,0.04,0.341,0.301,0.5,0.952,0.4,0.4,DYNAMIC,0.1,1.59,0.16,0.96,670,214,33
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,14,108,01.09.2010 23:32:52 ,2589,20.89,20.58,0.3,0.6,2546,0.04,0.341,0.301,0.6,0.983,0.4,0.4,STABLE,0.15,1.74,0.06,1.02,1152,434,466
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,15,108,02.09.2010 00:12:52 ,2618,20.89,20.58,0.31,0.7,2575,0.04,0.345,0.304,0.6,0.984,0.4,0.4,STABLE,-0.01,1.73,0.02,1.04,438,173,19
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,16,108,02.09.2010 00:52:52 ,3424,20.89,20.48,0.4,0.7,3427,0.041,0.446,0.405,0.7,1.001,0.5,0.4,STABLE,0.23,1.96,0.16,1.2,1523,590,197
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,17,108,02.09.2010 01:32:52 ,2942,20.89,20.54,0.34,0.8,2821,0.041,0.374,0.333,0.8,0.959,0.4,0.4,DYNAMIC,0.21,2.17,0.24,1.44,1065,464,77
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,18,108,02.09.2010 02:12:52 ,2901,20.89,20.55,0.34,0.9,2816,0.041,0.374,0.333,0.8,0.971,0.4,0.4,STABLE,0.06,2.23,0.12,1.56,711,237,34
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,19,108,02.09.2010 02:52:52 ,2738,20.89,20.57,0.32,0.9,2541,0.041,0.342,0.3,0.9,0.928,0.4,0.4,STABLE,0.03,2.26,0.04,1.6,646,140,3
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,20,108,02.09.2010 03:32:52 ,2387,20.89,20.61,0.28,1,2207,0.041,0.302,0.261,0.9,0.925,0.3,0.4,STABLE,0.03,2.29,0,1.6,434,129,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,21,108,02.09.2010 04:12:52 ,2955,20.89,20.54,0.34,1,2776,0.041,0.369,0.328,0.9,0.939,0.4,0.4,STABLE,0.04,2.33,0,1.6,630,151,1
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,22,108,02.09.2010 04:52:52 ,2880,20.89,20.55,0.33,1.1,2651,0.041,0.355,0.313,1,0.921,0.4,0.4,STABLE,0.16,2.49,0.12,1.72,818,267,40
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,23,108,02.09.2010 05:32:52 ,2369,20.89,20.62,0.27,1.1,2087,0.042,0.289,0.247,1,0.881,0.3,0.4,STABLE,0,2.49,0.08,1.8,701,149,36
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,24,108,02.09.2010 06:12:52 ,2484,20.89,20.6,0.29,1.2,2365,0.042,0.321,0.28,1.1,0.952,0.4,0.4,STABLE,0.23,2.72,0.22,2.02,884,269,20
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,25,108,02.09.2010 06:52:52 ,2961,20.89,20.54,0.34,1.2,2738,0.043,0.367,0.324,1.1,0.925,0.4,0.4,STABLE,0.17,2.89,0.3,2.32,2721,1376,1034
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,26,108,02.09.2010 07:32:52 ,2303,20.89,20.62,0.27,1.3,2146,0.043,0.297,0.254,1.2,0.932,0.3,0.4,STABLE,0.05,2.94,0.14,2.46,759,186,340
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,27,108,02.09.2010 08:12:52 ,2198,20.89,20.63,0.26,1.3,2022,0.043,0.282,0.239,1.2,0.92,0.3,0.4,STABLE,0.12,3.06,0.12,2.58,760,254,36
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,28,108,02.09.2010 08:52:52 ,2024,20.89,20.66,0.23,1.3,1725,0.042,0.246,0.204,1.3,0.852,0.3,0.4,STABLE,0,3.06,0,2.58,92,18,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,29,108,02.09.2010 09:32:52 ,2021,20.89,20.65,0.23,1.4,1856,0.041,0.261,0.219,1.3,0.918,0.3,0.4,STABLE,0.07,3.13,0,2.58,747,190,135
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,30,108,02.09.2010 10:12:52 ,2035,20.89,20.66,0.23,1.4,1746,0.04,0.247,0.206,1.3,0.858,0.3,0.4,STABLE,0,3.13,0,2.58,189,22,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,31,108,02.09.2010 10:52:52 ,3032,20.89,20.54,0.35,1.5,2636,0.04,0.352,0.312,1.4,0.869,0.4,0.4,STABLE,0.19,3.32,0,2.58,475,138,19
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,32,108,02.09.2010 11:32:52 ,2007,20.89,20.65,0.23,1.5,1875,0.04,0.262,0.222,1.4,0.934,0.3,0.4,STABLE,0,3.32,0.2,2.78,920,423,69
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,33,108,02.09.2010 12:12:52 ,1913,20.89,20.67,0.22,1.6,1691,0.04,0.24,0.2,1.4,0.884,0.3,0.4,STABLE,0,3.32,0,2.78,52,11,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,34,108,02.09.2010 12:52:52 ,2911,20.89,20.55,0.34,1.6,2593,0.04,0.347,0.307,1.5,0.891,0.4,0.4,STABLE,0.03,3.35,0.02,2.8,930,259,9
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,35,108,02.09.2010 13:32:52 ,1991,20.89,20.66,0.23,1.6,1702,0.04,0.242,0.201,1.5,0.855,0.3,0.4,STABLE,0,3.35,0,2.8,184,15,0
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,36,108,02.09.2010 14:12:52 ,2873,20.89,20.56,0.33,1.7,2568,0.04,0.344,0.304,1.6,0.894,0.4,0.4,STABLE,0.05,3.4,0.06,2.86,682,259,43
RHO-2887,25-L,01.09.2010 14:32:37,108,19.09.2019 09:12:57,19.09.2019 09:12:57,28.33,90,30,90,30,EVRYNN=4,STD_0,37,108,02.09.2010 14:52:52 ,2003,20.89,20.66,0.23,1.7,1740,0.04,0.246,0.206,1.6,0.868,0.3,0.4,STABLE,0,3.4,0,2.86,94,25,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,1,109,01.09.2010 14:56:52 ,2076,20.89,20.62,0.27,0,1752,0.04,0.277,0.238,0,0.844,0.3,0.4,STABLE,0,0,0,0,111,34,0
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,2,109,01.09.2010 15:36:52 ,2908,20.89,20.5,0.39,0.1,2758,0.04,0.414,0.374,0,0.948,0.5,0.4,STABLE,0.14,0.14,0,0,1015,445,133
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,3,109,01.09.2010 16:16:52 ,2341,20.89,20.58,0.31,0.1,2115,0.039,0.326,0.287,0.1,0.904,0.4,0.4,STABLE,0.01,0.15,0,0,314,47,3
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,4,109,01.09.2010 16:56:52 ,2112,20.89,20.61,0.28,0.2,1931,0.039,0.301,0.262,0.1,0.915,0.3,0.4,STABLE,0.1,0.25,0,0,629,187,23
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,5,109,01.09.2010 17:36:52 ,2706,20.89,20.53,0.36,0.2,2514,0.04,0.38,0.341,0.2,0.929,0.4,0.4,STABLE,0.02,0.27,0,0,466,113,10
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,6,109,01.09.2010 18:16:52 ,2846,20.89,20.51,0.38,0.3,2475,0.039,0.375,0.336,0.2,0.87,0.4,0.4,STABLE,0.21,0.48,0,0,298,102,5
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,7,109,01.09.2010 18:56:52 ,2123,20.89,20.6,0.28,0.3,1983,0.039,0.308,0.269,0.3,0.934,0.3,0.4,STABLE,0,0.48,0,0,287,49,3
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,8,109,01.09.2010 19:36:52 ,3507,20.89,20.42,0.46,0.4,3103,0.04,0.461,0.421,0.3,0.885,0.6,0.4,STABLE,0.02,0.5,0,0,2520,1252,1114
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,9,109,01.09.2010 20:16:52 ,2883,20.89,20.51,0.38,0.5,2415,0.04,0.367,0.328,0.4,0.837,0.5,0.4,STABLE,0.09,0.59,0.02,0.02,2524,1063,785
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,10,109,01.09.2010 20:56:52 ,2508,20.89,20.56,0.33,0.5,2251,0.04,0.345,0.305,0.5,0.898,0.4,0.4,STABLE,0.25,0.84,0.1,0.12,1338,642,376
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,11,109,01.09.2010 21:36:52 ,3144,20.89,20.47,0.42,0.6,2875,0.04,0.43,0.39,0.5,0.914,0.5,0.4,DYNAMIC,0.09,0.93,0.06,0.18,1436,586,143
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,12,109,01.09.2010 22:16:52 ,3161,20.89,20.46,0.43,0.6,3104,0.04,0.461,0.421,0.6,0.982,0.5,0.4,STABLE,0.16,1.09,0,0.18,1505,615,254
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,13,109,01.09.2010 22:56:52 ,2938,20.89,20.5,0.39,0.7,2740,0.04,0.412,0.372,0.6,0.933,0.5,0.4,STABLE,0.04,1.13,0.1,0.28,1320,608,231
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,14,109,01.09.2010 23:36:52 ,3290,20.89,20.45,0.44,0.8,3048,0.04,0.454,0.413,0.7,0.926,0.5,0.4,STABLE,0.1,1.23,0.14,0.42,2280,961,310
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,15,109,02.09.2010 00:16:52 ,2555,20.89,20.55,0.33,0.8,2107,0.04,0.326,0.286,0.8,0.825,0.4,0.4,STABLE,-0.01,1.22,0.02,0.44,1496,579,109
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,16,109,02.09.2010 00:56:52 ,2496,20.89,20.56,0.33,0.9,2192,0.041,0.338,0.297,0.8,0.878,0.4,0.4,STABLE,0.14,1.36,0.18,0.62,2399,1018,489
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,17,109,02.09.2010 01:36:52 ,3358,20.89,20.44,0.45,1,3031,0.041,0.452,0.411,0.9,0.903,0.5,0.4,STABLE,0.29,1.65,0.18,0.8,1342,524,200
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,18,109,02.09.2010 02:16:52 ,2597,20.89,20.54,0.35,1,2392,0.041,0.365,0.324,0.9,0.921,0.4,0.4,STABLE,0.15,1.8,0.14,0.94,882,318,68
RHO-2888,26-RL,01.09.2010 14:32:37,109,19.09.2019 09:12:57,19.09.2019 09:12:57,32.33,90,30,90,30,EVRYNN=4,STD_0,19,109,02.09.2010 02:56:52 ,2563,20.89,20.55,0.34,1.1,2362,0.041,0.361,0.32,1,0.921,0.4,0.4,STABLE,0.06,1.86,0.22,1.16,781,244,37
